#SEED: 0.01275067892856896
SAT0,-7.933905580683174,-13.882437622432661,569.1304245100557
SAT1,25.85275430985108,82.0981502305994,327.10938190681355
SAT2,63.2332007339339,98.01634775640622,342.2410299989396
SAT3,-13.995630977343836,-164.04452930980923,670.9699512973993
SAT4,-81.0253838068881,66.7798242064558,462.2645618631728
SAT5,15.607526819441304,-64.52249253120499,336.88792965736934
SAT6,-14.232886807130257,-32.22908900555845,519.0560271636696
SAT7,45.289354973281974,-123.23695899094753,694.709274083427
SAT8,-55.776428329984675,38.256634797130204,448.88750623030353
SAT9,30.622107287721704,108.94230315980553,425.77216963413673
SAT10,-5.301244987549296,104.1610054546062,676.1399503784517
SAT11,-3.2968068978984633,140.35265815311402,429.01946622022984
SAT12,13.73440919375632,-78.27895011987685,566.1850416821259
SAT13,48.30286734903703,140.58714551854962,510.6430137704905
SAT14,-16.713070226202575,56.51062814918697,623.596043209653
SAT15,74.21721799124435,-46.307007500782646,513.0864951210655
SAT16,-16.78742760030427,-3.8492198147588965,307.72758133453846
SAT17,-27.80092272624612,-70.22769805539122,332.19673642497366
SAT18,84.88149297895131,-107.00127664680768,324.4111028986355
SAT19,77.20807061895349,86.30442312092924,535.9914046754218
ROUTE,29.24708593502845,108.25661151682658,-80.85135513096895,49.15707142372875
