#SEED: 0.35895971511490643
SAT0,-66.65958318607503,-114.11236877695228,516.1292370542654
SAT1,-71.9968097194749,176.27825143968465,621.0960869541312
SAT2,-62.10320122573995,-95.6293775851873,409.96051543375114
SAT3,-61.84153974877729,36.66096225048136,377.2334914199851
SAT4,38.5873328541133,0.039645576807060934,314.09147475236307
SAT5,23.989795157522934,-62.62711874728839,471.7679472323627
SAT6,82.8369981714975,-66.72315736844284,535.0296872987253
SAT7,-38.8824259136224,-77.31710142624533,648.1221040364776
SAT8,36.82897108451566,161.1830646936005,464.2692268855772
SAT9,-48.699235166456816,137.9178259332934,335.49919902239486
SAT10,19.038684393533984,37.997238247565235,628.2595791130757
SAT11,-11.645839365251177,-79.01874305106728,683.4071962409148
SAT12,81.8324995839684,-26.81437350349711,633.5537792106074
SAT13,41.8707185281537,-12.824936290955975,546.9598907150271
SAT14,14.46006239797056,78.33753881373008,336.4072748955319
SAT15,0.8647319017695736,-82.43942678587307,536.0882094751605
SAT16,-71.05547025826226,-139.25134911003903,332.2744863558343
SAT17,-38.58608928013391,-116.65248965193823,600.6051432668926
SAT18,23.023340755030574,-70.06889103218525,531.6598571875186
SAT19,66.61586581475513,164.4171127661179,306.91644661202116
ROUTE,85.10702199543127,-174.72308336693973,25.131806585547736,64.65782231291499
