#SEED: 0.3479084288701415
SAT0,-76.88049614048214,-51.41394810265686,447.46081479153275
SAT1,24.47360175026897,-2.214717539713689,403.62760547023754
SAT2,12.758049821008981,83.8813629964996,326.1445323674699
SAT3,-64.361459392831,-4.386556251237579,694.933259803618
SAT4,-27.494733856844206,128.0328952076665,465.193035193987
SAT5,35.39773058664812,106.1883015740894,464.0472928468961
SAT6,16.297573209644867,109.56233352982633,514.3469448336799
SAT7,-51.11859411883743,159.10905498812446,355.37816515087513
SAT8,-38.178956538351215,-83.15951402697054,435.89255460366826
SAT9,44.32640083518666,99.17037742955591,329.3324805512655
SAT10,8.802873710379274,-26.81595678615429,686.3376099084505
SAT11,-62.87037360664798,-92.74085540379313,657.1867071450398
SAT12,61.411322919324476,-42.434209511338565,441.467603908387
SAT13,79.65340023306362,136.9120317225238,534.3918479353534
SAT14,86.35504140124814,43.32669532218367,322.1754559350062
SAT15,50.96814509105491,-55.95914794007594,539.3641463202387
SAT16,-45.85063419414851,78.82756304946156,486.00541389083185
SAT17,0.3603594656757849,-136.31908657617592,469.1231322917282
SAT18,-24.198465172322614,110.27967846250004,471.45198662310196
SAT19,80.91965908805966,101.96797923035257,573.9173156461044
ROUTE,-60.40445227605986,-107.81815056387234,44.70188862737976,111.72029212755848
